,label_pl,text_pl
267,Malaria,"Mam wysoką temperaturę, wymioty, dreszcze i silne swędzenie. Poza tym bardzo się pocę i boli mnie głowa. Dokuczały mi także nudności i bóle mięśni."
268,Malaria,"Mam silne swędzenie, dreszcze, wymioty i wysoką gorączkę. Poza tym bardzo się pocę i boli mnie głowa. Nudności i bóle mięśni również powodują u mnie dyskomfort."
269,Malaria,"Miałem wysoką temperaturę, wymioty, dreszcze i intensywne swędzenie. Poza tym boli mnie głowa i bardzo się pocę. Do mojego dyskomfortu dołączyły się także nudności i bóle mięśni."
270,Malaria,"Dręczy mnie silny świąd, dreszcze, nudności i wysoka temperatura. Oprócz tego, że boli mnie głowa, bardzo się pocę. Dokuczały mi także nudności i bóle mięśni."
271,Malaria,"Oprócz intensywnego drapania, dreszczy, nudności i wysokiej gorączki, czuję się też bardzo źle. Boli mnie głowa i bardzo się pocę. Niedobrze mi też z powodu nudności i bólów mięśni."
272,Malaria,"Mam wysoką gorączkę, dreszcze i intensywne swędzenie. Poza tym boli mnie głowa i bardzo się pocę. Mam mdłości i bóle mięśni."
273,Malaria,"Miałem wysoką temperaturę, wymioty, dreszcze i intensywne swędzenie. Poza tym boli mnie głowa i bardzo się pocę. Do mojego dyskomfortu dołączyły się także nudności i bóle mięśni."
274,Malaria,"Miałem intensywne swędzenie, dreszcze, wymioty i wysoką gorączkę. Poza tym bardzo się pocę i boli mnie głowa. Nudności i bóle mięśni sprawiają, że czuję się nieszczęśliwie."
275,Malaria,"Mam częste drapanie, dreszcze, wymioty i gorączkę. Poza tym boli mnie głowa i bardzo się pocę. Strasznie męczyły mnie nudności i ból mięśni."
276,Malaria,"Doświadczyłem silnego swędzenia, dreszczy, nudności i wysokiej gorączki. Oprócz tego, że boli mnie głowa, bardzo się pocę. Strasznie męczyły mnie nudności i bóle mięśni."
277,Malaria,"Mam wysoką gorączkę, dreszcze i silne swędzenie. Oprócz bólu głowy i nadmiernego pocenia się, dokuczają mi także nudności i bóle mięśni."
278,Malaria,"Mam wysoką gorączkę, dreszcze i silne swędzenie. Poza tym boli mnie głowa i bardzo się pocę. Czuję się okropnie, mam mdłości i ból mięśni."
279,Malaria,"Mam silne swędzenie, dreszcze, wymioty i wysoką gorączkę. Poza tym bardzo się pocę i boli mnie głowa. Nudności i bóle mięśni powodują u mnie duży dyskomfort."
280,Malaria,"Miałem wysoką temperaturę, wymioty, dreszcze i intensywne swędzenie. Poza tym boli mnie głowa i bardzo się pocę. Ostatnio czuję się naprawdę niekomfortowo z powodu nudności i bólów mięśni."
281,Malaria,"Dręczy mnie silny świąd, dreszcze, nudności i wysoka temperatura. Oprócz tego, że boli mnie głowa, bardzo się pocę. Cierpię na silny ból mięśni i nudności."
282,Malaria,"Oprócz intensywnego drapania, dreszczy, nudności i wysokiej gorączki, czuję się też bardzo źle. Oprócz bólu głowy i nadmiernej potliwości cierpię na silny ból mięśni i nudności."
283,Malaria,"Mam wysoką gorączkę, dreszcze i intensywne swędzenie. Poza tym boli mnie głowa i bardzo się pocę. Bardzo cierpiałam z powodu bólu mięśni i nudności."
284,Malaria,"Miałem intensywne swędzenie, dreszcze, wymioty i wysoką gorączkę. Poza tym bardzo się pocę i boli mnie głowa. Dokuczały mi również nudności i bóle mięśni."
285,Malaria,"Mam częste drapanie, dreszcze, wymioty i gorączkę. Poza tym boli mnie głowa i bardzo się pocę. Dodatkowo dokuczały mi nudności i bóle mięśni."
286,Malaria,"Doświadczyłem silnego swędzenia, dreszczy, nudności i wysokiej gorączki. Oprócz tego, że boli mnie głowa, bardzo się pocę. Dokuczały mi także nudności i bóle mięśni."
287,Malaria,"Mam wysoką gorączkę, dreszcze i silne swędzenie. Boli mnie głowa i bardzo się pocę. Dokuczały mi nudności i bóle mięśni."
288,Malaria,"Mam silne swędzenie, dreszcze, wymioty i wysoką gorączkę. Poza tym boli mnie głowa i bardzo się pocę. Dokuczały mi także nudności i bóle mięśni."
289,Malaria,"Mam silne swędzenie, dreszcze, wymioty i wysoką gorączkę. Poza tym bardzo się pocę i boli mnie głowa. Nudności i bóle mięśni również powodują u mnie dyskomfort."
290,Malaria,"Mam wysoką gorączkę, silne swędzenie, dreszcze i wymioty. Poza tym boli mnie głowa i bardzo się pocę. Do mojego dyskomfortu dołączyły się także nudności i bóle mięśni."
291,Malaria,"Mam wysoką gorączkę, silne swędzenie, dreszcze i wymioty. Poza tym bardzo się pocę i boli mnie głowa. Dokuczały mi także nudności i bóle mięśni."
292,Malaria,"Silne swędzenie, dreszcze, nudności i wysoka gorączka są częścią mojego obecnego stanu. Oprócz tego, że bolała mnie głowa, bardzo się pociłem. Niedobrze mi też z powodu nudności i bólów mięśni."
293,Malaria,"Silne swędzenie, dreszcze, nudności i wysoka gorączka są częścią mojego obecnego stanu. Poza tym boli mnie głowa i bardzo się pocę. Mam mdłości i bóle mięśni."
294,Malaria,"Mam wysoką gorączkę, silne swędzenie, dreszcze i wymioty. Poza tym boli mnie głowa i bardzo się pocę. Do mojego dyskomfortu dołączyły się także nudności i bóle mięśni."
295,Malaria,"Mam silne swędzenie, dreszcze, wymioty i wysoką gorączkę. Poza tym bardzo się pocę i boli mnie głowa. Nudności i bóle mięśni sprawiają, że czuję się nieszczęśliwie."
296,Malaria,"Dręczą mnie intensywne drapanie, dreszcze, nudności i wysoka temperatura. Poza tym boli mnie głowa i bardzo się pocę. Strasznie męczyły mnie nudności i ból mięśni."
297,Malaria,"Oprócz wysokiej gorączki miałem dreszcze, wymioty i silne swędzenie. Oprócz tego, że boli mnie głowa, bardzo się pocę. Strasznie męczyły mnie nudności i bóle mięśni."
298,Malaria,"Oprócz wysokiej gorączki miałem dreszcze, wymioty i silne swędzenie. Oprócz bólu głowy i nadmiernej potliwości, czuję się okropnie z nudnościami i bólami mięśni."
299,Malaria,"Miałem silne swędzenie, dreszcze, wymioty i wysoką gorączkę. Poza tym bardzo się pocę i boli mnie głowa. Nudności i bóle mięśni również powodują u mnie duży dyskomfort."
0,infekcja dróg moczowych,"Częste parcie na mocz z małą ilością moczu, ból podczas oddawania moczu, mętny lub krwawy mocz, silny lub cuchnący mocz, ból w miednicy, niska gorączka, nudności i wymioty"
1,infekcja dróg moczowych,"Często odczuwam potrzebę oddania moczu w nocy, z niewielką ilością moczu i dużym bólem podczas oddawania moczu. Mocz jest mętny i krwawy, czasem śmierdzi i dostaję mdłości"
2,infekcja dróg moczowych,"Kiedy sikam, odczuwam pieczenie. Czasami silny ból i nieprzyjemny zapach moczu. Coraz częściej odczuwam potrzebę oddania moczu w nocy"
3,infekcja dróg moczowych,Dostaję krew do siusiu. Czasami podczas sikania odczuwam mdłości. Często prawie zbiega się to z moją wysoką temperaturą
4,infekcja dróg moczowych,"Mój mocz wygląda mętnie i ma silny i nieprzyjemny zapach. Często odczuwam potrzebę oddania moczu w nocy i odkąd te objawy zaczęły się pojawiać, mam wysoką temperaturę"
5,infekcja dróg moczowych,Boli mnie brzuch i często mam gorączkę. Mam nagłą i silną potrzebę siusiu. Ból jest prawie stały i często nasila się w nocy. Mój mocz prawie zawsze ma nieprzyjemny zapach
6,infekcja dróg moczowych,"Często odczuwam nagłą, silną potrzebę siusiu. Czasami w moich sikach jest krew i jest ona bardzo śmierdząca. Myślę, że mam infekcję, co mam zrobić?"
7,infekcja dróg moczowych,"Czasami dostaję krew do moczu i czasami dostaję mdłości podczas sikania. Mam też nieprzyjemny zapach moczu i czasami w nocy mam wysoką temperaturę, pomóż mi"
8,infekcja dróg moczowych,Boli mnie podbrzusze i czuję pieczenie w siusiu. Też dostaję niską temperaturę odkąd zacząłem dostawać te inne symptomy. Przez to byłem słaby
9,infekcja dróg moczowych,"W moim moczu jest krew i mam niską gorączkę. Prawie cały czas boli mnie głowa i mam bardzo silną, niekontrolowaną potrzebę oddania moczu. Odczuwam również ból w dolnej części pleców"
10,infekcja dróg moczowych,"Od kilku dni mam niską temperaturę i krwawe siusiu. Głowa boli mnie jak szalona, ​​a mocz też strasznie śmierdzi. Prawie nie mam kontroli nad sikaniem i odczuwam bardzo nagłe potrzeby"
11,infekcja dróg moczowych,"Boli mnie okolica miednicy i często wymiotuję. Czasami w moich siusiach jest krew, a w moczu jest prawie bardzo nieprzyjemny zapach. Czasami boli mnie głowa i mam problemy ze snem z tego powodu"
12,infekcja dróg moczowych,"Muszę ciągle chodzić do łazienki, żeby się ulżyć, ale nie mogę opróżnić pęcherza. Mam bardzo silną i niekontrolowaną potrzebę siusiu, a czasem siusiu ciemnym lub krwawym"
13,infekcja dróg moczowych,Mam bardzo niską temperaturę i bardzo śmierdzący mocz. Bardzo boli mnie okolica nerek i nie mogę utrzymać moczu. Często odczuwam takie niekontrolowane pragnienia
14,infekcja dróg moczowych,"Muszę cały czas iść do łazienki, ale ilość moczu jest bardzo mała, często tylko kilka kropli. Bardzo boli mnie brzuch i nie mogę zapanować nad potrzebą siusiu"
15,infekcja dróg moczowych,"Mój mocz jest ciemny, często krwawy i często ma bardzo niezgłębiony zapach. Mam dość częste wahania temperatury i często z tego powodu nie mogę spać w nocy"
16,infekcja dróg moczowych,Odczuwam ból w pęcherzu i dostaję go
17,infekcja dróg moczowych,Oddawałem mocz z krwią. Czasami odczuwam mdłości podczas oddawania moczu. Często prawie w tym samym czasie mam gorączkę.
18,infekcja dróg moczowych,"Mój mocz ma silny, nieprzyjemny zapach i jest zamglony. Odkąd zaczęły się pojawiać te objawy, regularnie odczuwam potrzebę oddania moczu w nocy i odczuwam wysoką temperaturę"
19,infekcja dróg moczowych,"Boli mnie brzuch i często mam gorączkę. Odczuwam nagłą, intensywną potrzebę oddania moczu. Dyskomfort jest praktycznie zawsze obecny i często nasila się w nocy. Mój mocz prawie zawsze śmierdzi."
20,infekcja dróg moczowych,"Odczuwam częste, intensywne i nagłe pragnienie oddania moczu. Czasami mam krew w siusiu i śmierdzi okropnie. Co powinienem zrobić, jeśli uważam, że mam infekcję?"
21,infekcja dróg moczowych,Czasami oddaję mocz z krwią i czasem odczuwam przy tym mdłości. Pomoc! Czasami też mam wysoką temperaturę w nocy i mam okropny zapach wydobywający się z moich siusiów.
22,infekcja dróg moczowych,"Boli mnie podbrzusze i uczucie pulsowania przy oddawaniu moczu. Odkąd zacząłem odczuwać te dodatkowe objawy, odczuwam również niską temperaturę ciała. Przez to jestem słaby."
23,infekcja dróg moczowych,"Mam łagodną temperaturę i krew w moczu. Prawie ciągle boli mnie głowa i często odczuwam silną, mimowolną potrzebę oddania moczu. Dodatkowo odczuwam ból w dolnej części pleców"
24,infekcja dróg moczowych,"Od kilku dni mam niskie temperatury i krwawe oddawanie moczu. Głowa mnie strasznie boli, a mój mocz śmierdzi okropnie. Trudno mi kontrolować, kiedy oddaję mocz, a impulsy pojawiają się nagle."
25,infekcja dróg moczowych,"Często wymiotuję i odczuwam dyskomfort w okolicy miednicy. Mój mocz czasami śmierdzi prawie nieznośnie, a czasami jest w nim krew. Czasami mam problemy z zasypianiem, bo czasami boli mnie głowa."
26,infekcja dróg moczowych,"Muszę często korzystać z toalety, żeby się ulżyć, ale nie mogę opróżnić pęcherza. Czasami odczuwam silną, niekontrolowaną potrzebę oddania moczu, a także mocz czarny lub szkarłatny."
27,infekcja dróg moczowych,"Odczuwam naprawdę obniżony nastrój i bardzo nieprzyjemny zapach moczu. Nie mogę powstrzymać moczu, a okolice nerek bardzo mnie bolą. Często doświadczam tych irracjonalnych pragnień."
28,infekcja dróg moczowych,"Muszę często korzystać z toalety, ale zwykle wydalam tylko kilka kropel moczu. Bardzo boli mnie brzuch i nie mogę zapanować nad chęcią oddania moczu."
29,infekcja dróg moczowych,"Mój mocz jest często czarny, czerwony i ma naprawdę dziwny zapach. Bardzo regularnie doświadczam zmian temperatury, co zwykle nie pozwala mi spać w nocy."
30,infekcja dróg moczowych,"W moim moczu wykryto krew. Czasem przy oddawaniu moczu mam mdłości. Regularnie mam wrażenie, że prawie mam gorączkę."
31,infekcja dróg moczowych,Mój mocz ma silny zapach i jest mętny. Od chwili pojawienia się tych objawów mam wysoką temperaturę i regularną potrzebę oddawania moczu w nocy.
32,infekcja dróg moczowych,"Mam częste, silne i nagłe potrzeby oddania moczu. Czasami oddaję mocz z krwią i smród jest okropny. Co powinienem zrobić, jeśli uważam, że jestem zakażony?"
33,infekcja dróg moczowych,W rzadkich przypadkach sikam z krwią i mam lekkie mdłości. Pomoc! Czasami też odczuwam wysoką temperaturę w nocy i okropny zapach moczu.
34,infekcja dróg moczowych,"Boli mnie podbrzusze, a kiedy oddaję mocz, mam wrażenie, że eksploduje. Mam niską temperaturę ciała odkąd zacząłem mieć te nowe objawy. Z tego powodu byłem słaby."
35,infekcja dróg moczowych,"W moich sikach jest krew i mam niską temperaturę ciała. Mam praktycznie ciągłe bóle głowy i często silną, niekontrolowaną potrzebę oddania moczu. Dodatkowo zacząłem odczuwać bóle w dolnej części pleców."
36,infekcja dróg moczowych,"Od czterech dni mam niską temperaturę i krwawiący mocz. Moje siki śmierdzą okropnie i głowa boli mnie jak cholera. Prawie nie mam kontroli nad tym, kiedy oddaję mocz, a popęd pojawia się bez ostrzeżenia."
37,infekcja dróg moczowych,Regularnie wymiotuję i odczuwam ból w miednicy. Czasami w moich siusiach pojawia się krew i czasami ma ona całkowicie nieznośny zapach. Czasami mam problemy z zasypianiem z powodu migreny.
38,infekcja dróg moczowych,"Muszę regularnie robić sobie ulgę, ale nie mogę opróżnić pęcherza. Czasami odczuwam intensywną, niekontrolowaną potrzebę oddania moczu, a mocz jest ciemny lub czerwony."
39,infekcja dróg moczowych,"Mój nastrój był niesamowicie przygnębiony, a moje siki śmierdziały okropnie. Bardzo boli mnie okolica nerek i nie mogę wstrzymywać moczu. Cały czas odczuwam te nieuzasadnione pragnienia."
40,infekcja dróg moczowych,"Muszę często chodzić do łazienki, ale zazwyczaj wydala się tylko kilka kropel moczu. Mam silne bóle brzucha i ogromną potrzebę oddania moczu."
41,infekcja dróg moczowych,"Mój mocz często ma dziwny zapach, jest szkarłatny lub czarny i jedno i drugie. Temperatura mojego ciała często się waha, co zazwyczaj nie pozwala mi zasnąć w nocy."
42,infekcja dróg moczowych,"Zauważyłem krew podczas oddawania moczu. Czasem po oddaniu moczu odczuwam mdłości. Często mam wrażenie, że mam gorączkę."
43,infekcja dróg moczowych,"Mój mocz ma silny zapach i zamglony wygląd. Odkąd zaczęły się te objawy, mam wysoką temperaturę i częste nocne parcie na mocz."
44,infekcja dróg moczowych,Czasami oddaję mocz z krwią i czuję się trochę nieswojo. Pomoc! Od czasu do czasu odczuwam też okropny zapach moczu i zbyt wysoką temperaturę w nocy.
45,infekcja dróg moczowych,"Boli mnie podbrzusze i mam wrażenie, że zaraz eksploduje, kiedy oddaję mocz. Odkąd zacząłem doświadczać tych nowych objawów, temperatura mojego ciała jest stale niska. Dlatego byłem słaby."
46,infekcja dróg moczowych,W ciągu ostatnich czterech dni doświadczyłem niskiej temperatury i krwi w moczu. Bardzo boli mnie głowa i mój mocz śmierdzi okropnie. Chęć oddania moczu rzadko pojawia się w odpowiednim momencie i prawie nigdy nie mam nad tym kontroli.
47,infekcja dróg moczowych,"Mój mocz często ma dziwny zapach i jest albo czerwony, albo czarny, albo jedno i drugie. Częste zmiany temperatury ciała zwykle nie pozwalają mi zasnąć w nocy."
48,infekcja dróg moczowych,"Mój mocz mocno pachnie i wydaje się mętny. Odkąd zaczęły się te objawy, mam gorączkę i częste potrzeby oddawania moczu w nocy."
49,infekcja dróg moczowych,Od trzech dni mam niskie temperatury i krew w moczu. Moje siki śmierdzą okropnie i bardzo boli mnie głowa. Popędy moczowe rzadko pojawiają się na zawołanie i prawie nigdy nie mam nad nimi kontroli.
50,alergia,"Mam katar i cały czas kicham. Oczy mnie swędzą, często łzawią i cały czas kaszlę. Głowa mnie boli i to cały czas"
51,alergia,"Boli mnie gardło i cały czas kicham. Czasami mam obrzęk na twarzy, podobnie jak na ustach i w pobliżu oczu. Po prostu nie mogę przestać kichać, kiedy już zacznę kichać"
52,alergia,"Mam trudności w oddychaniu i duszność. Kaszlę niekontrolowanie, swędzą mnie oczy i puchną na twarzy i innych częściach ciała"
53,alergia,Mam zatkany nos i zatkany nos. Czasami w nocy odczuwam ból i ucisk w klatce piersiowej. Straciłem też zmysł węchu i smaku
54,alergia,"Mam objawy podobne do astmy, takie jak świszczący oddech i trudności w oddychaniu. Często mam gorączkę i bóle głowy. Cały czas czuję się zmęczony"
55,alergia,"Cały czas czuję się zmęczona, straciłam smak i bardzo boli mnie gardło. Mam też gorączkę i często bóle mięśni. Czasami całe moje ciało po prostu się kurczy"
56,alergia,Odczuwam utratę apetytu i mam trudności z połykaniem jedzenia. Do tego dokucza mi ból gardła i katar.
57,alergia,"Cały czas czuję się zmęczona i mam uczucie mrowienia w gardle. U mnie również rozwinęła się łuszcząca się skóra. Czasami mam opuchnięte oczy, a czasami też puchną."
58,alergia,"Mam skurcze żołądka, nudności i biegunkę. Moje gardło jest spuchnięte i mam trudności z oddychaniem. Czasami w nocy odczuwam ból w klatce piersiowej i nudności."
59,alergia,"Mam swędzącą i czerwoną skórę. Czasami powodują one łuszczenie się. Moja twarz i usta puchną i powodują wiele niedogodności. Czasami łzawią mi oczy i boli mnie głowa, gdy sapanie staje się ciężkie"
60,alergia,"Często kicham i mam katar. Oczy mnie drapają, często łzawią i często kaszlę. Ciągle boli mnie głowa."
61,alergia,"Często kicham i boli mnie gardło. Moje usta i okolice oczu czasami puchną. Kiedy już zacznę kichać, po prostu nie mogę przestać."
62,alergia,"Mam problemy z oddychaniem i brak mi tchu. Mam suchy, drapający kaszel, swędzące oczy i obrzęk całej twarzy i ciała."
63,alergia,Mam zatkany nos i zatkany nos. Czasami w nocy odczuwam sztywność i dyskomfort w klatce piersiowej. Straciłem także zdolność odczuwania smaku i węchu.
64,alergia,"Występują objawy astmy, takie jak świszczący oddech i problemy z oddychaniem. Często mam bóle głowy i gorączkę. Cały czas czuję się wyczerpany."
65,alergia,"Zawsze czuję się wyczerpany, mam nieprzyjemny smak i strasznie drapie mnie w gardle. Mam też bóle mięśni i gorączkę. Od czasu do czasu całe moje ciało po prostu kurczy się."
66,alergia,"Straciłem apetyt, mam też problemy z przełykaniem. Cieknie mi z nosa i boli mnie gardło."
67,alergia,Zawsze jestem zmęczona i czuję mrowienie w gardle. Ja też zaczęłam mieć suchą skórę. Czasami puchną mi oczy
68,alergia,"Czuję mdłości, mdłości i zawroty głowy. Mam obrzęk gardła i problemy z oddychaniem. Czasami w nocy odczuwam dyskomfort w klatce piersiowej i nudności."
69,alergia,"Moja skóra jest czerwona i szorstka. Czasami mogą się one łuszczyć. Puchną mi policzki i usta, co jest naprawdę denerwujące. Czasami mam bóle głowy i łzawiące oczy z powodu sapania."
70,alergia,"Często kicham i cieknie mi z nosa. Ciągle kaszlę, a moje oczy są obolałe i łzawiące. Cały czas boli mnie głowa."
71,alergia,"Boli mnie gardło i często kicham. Czasami skóra wokół oczu i ust puchnie. Po prostu nie mogę przestać kichać, kiedy już idę."
72,alergia,"Mam problemy z oddychaniem i odczuwam duszność. Moja twarz i tułów są spuchnięte, swędzą mnie oczy i mam suchy, drapający kaszel."
73,alergia,Mam zatkany nos i zatkany nos. Czasami w nocy odczuwam sztywność i ból w klatce piersiowej. Dodatkowo straciłem zmysły smaku i węchu.
74,alergia,"Mam problemy z oddychaniem i świszczący oddech, które są objawami astmy. Regularnie mam gorączkę i bóle głowy. Ciągle czuję się zmęczony."
75,alergia,"Zawsze czuję się wyczerpany, mam nieprzyjemny smak w ustach i bardzo swędzi mnie gardło. Moje mięśnie też są gorące i bolą. Czasami całe moje ciało po prostu się kurczy."
76,alergia,Oprócz utraty apetytu mam problemy z połykaniem. Boli mnie gardło i cieknie mi z nosa.
77,alergia,Zawsze czuję się wyczerpana i mam łaskotanie w gardle. Moja skóra również zaczęła być sucha. Czasami pojawia się obrzęk oczu.
78,alergia,"Mam zawroty głowy, mdłości i drżenie. Mam problemy z oddychaniem, bo mam spuchnięte gardło. Czasami w nocy boli mnie klatka piersiowa i jest mi niedobrze."
79,alergia,Moja skóra jest podrażniona i zaczerwieniona. Czasami mogą się łuszczyć. Moje usta i policzki rozszerzają się i jest to naprawdę nieprzyjemne. Z powodu sapania czasami mam bóle głowy i mokre oczy.
80,alergia,"Cieknie mi z nosa i dużo kicham. Oczy mam mokre i bolą, cały czas kaszlę. Ciągle boli mnie głowa."
81,alergia,"Dużo kicham i boli mnie gardło. Moje usta i skóra wokół oczu czasami puchną. Kiedy już zacznę, po prostu nie mogę przestać kichać."
82,alergia,"Mam problemy z oddychaniem i łatwo tracę oddech. Bolą mnie oczy, mam suchy, świszczący kaszel, twarz i całe ciało są wzdęte."
83,alergia,Mam zatkany nos i zatkany nos. Czasami w nocy odczuwam sztywność i dyskomfort w klatce piersiowej. Straciłem także zdolność węchu i smaku.
84,alergia,"Mam świszczący oddech i trudności w oddychaniu, które są objawami astmy. Często mam bóle głowy i gorączkę. Jestem ciągle wyczerpany."
85,alergia,"Zawsze czuję się wyczerpana, mam nieprzyjemny posmak w ustach i bardzo swędzi mnie gardło. Moje mięśnie też są gorące i bolesne. Czasami całe moje ciało może się skurczyć."
86,alergia,Straciłem apetyt i mam problemy z przełykaniem. Cieknie mi z nosa i boli mnie gardło.
87,alergia,Zawsze czuję łaskotanie w gardle i czuję się zmęczona. Moja skóra też zaczęła być sucha. Czasami mam obrzęk oczu.
88,alergia,"Czuję się nieswojo, źle i chwiejnie. Moje gardło jest powiększone i utrudnia mi oddychanie. Czasami przez całą noc boli mnie klatka piersiowa i czasami czuję się źle."
89,alergia,"Moja skóra jest spuchnięta i swędzi. Czasami mogą się łuszczyć. Bardzo mnie boli, gdy puchną mi policzki i usta. Czasami od wdychania boli mnie głowa i łzawią oczy."
90,alergia,"Dużo kicham i cieknie mi z nosa. Oczy mnie bolą, są wilgotne i często rechotam. Cały czas boli mnie głowa."
91,alergia,"Boli mnie gardło i często kicham. Są chwile, kiedy skóra wokół oczu i ust puchnie. Uważam, że jak już zacznę, to po prostu nie mogę przestać."
92,alergia,"Mam problemy z oddychaniem i łatwo tracę oddech. Moja twarz i tułów są spuchnięte, bolą mnie oczy i mam suchy, drapający kaszel."
93,alergia,Mam zatkany nos i zatkany nos. Czasami w nocy odczuwam sztywność i ból w klatce piersiowej. Straciłem też zmysły smaku i węchu.
94,alergia,"Mam problemy z oddychaniem i świszczący oddech, które są objawami astmy. Regularnie mam gorączkę i bóle głowy. Zawsze jestem zmęczony."
95,alergia,"Często odczuwam zmęczenie, okropny smak w ustach i swędzenie gardła. Moje mięśnie również płoną i czują się niekomfortowo. Czasami mam skurcze na całym ciele."
96,alergia,Mój apetyt spadł i mam problemy z połykaniem. Boli mnie gardło i cieknie mi z nosa.
97,alergia,Zawsze łaskocze mnie gardło i jestem wyczerpany. Dodatkowo moja skóra zaczęła się przesuszać. Czasami dokucza mi zapalenie oczu.
98,alergia,"Mam mdłości, jestem chora i trzęsę się. Mam ogromne gardło, przez które ciężko mi oddychać. Czasami mam nocne bóle w klatce piersiowej i czasami nudności."
99,alergia,Moja skóra swędzi i jest opuchnięta. Czasami mogły się łuszczyć. Bardzo bolą mnie opuchnięte usta i policzki. Od czasu do czasu sapanie powoduje bóle głowy i łzawienie oczu.
100,choroba refluksowa przełyku,"Często odczuwam pieczenie w gardle podczas jedzenia, a zwłaszcza po jedzeniu. Czasami powoduje to również kwaśny lub gorzki posmak w ustach i z tego powodu dostaję mdłości"
101,choroba refluksowa przełyku,"Mam zgagę i niestrawność. Często wymiotuję wszystko, co zjem i mam trudności z połykaniem jedzenia, ponieważ zostaje ono w gardle. Mam dokuczliwy ból w górnej części brzucha"
102,choroba refluksowa przełyku,"Często odbijam się i odbijam. Mam ból w klatce piersiowej, który często promieniuje do tyłu szyi, szczęki i ramienia. Czuję ucisk i ucisk w klatce piersiowej"
103,choroba refluksowa przełyku,"Mam utrzymujący się kwaśny posmak w ustach, nawet jeśli nie jadłem nic kwaśnego. Często mam czkawkę i uczucie ucisku w gardle."
104,choroba refluksowa przełyku,Mam chroniczny nieświeży oddech i kwaśny smak w ustach. Czasami trudno mi przełknąć jedzenie z powodu mrowienia w gardle
105,choroba refluksowa przełyku,"Często dokucza mi zgaga i niestrawność, szczególnie po jedzeniu pikantnych lub tłustych potraw. Odczuwam ból w klatce piersiowej, który nasila się, gdy leżę lub pochylam się. Często też odczuwam ból w klatce piersiowej"
106,choroba refluksowa przełyku,"Mam utratę apetytu i trudności w połykaniu. Często mam to uporczywe uczucie sytości, nawet po zjedzeniu małych posiłków. Zwykle wymiotuję, mam zgagę i uczucie mrowienia w gardle"
107,choroba refluksowa przełyku,"Boli mnie gardło lub chrypka, szczególnie rano. Mam chroniczny, dokuczliwy ból gardła i nieświeży oddech. Często zdarza mi się też odbijać"
108,choroba refluksowa przełyku,"Mam uczucie, że jedzenie lub kwas cofają się do gardła. Ból w klatce piersiowej, który nasila się, gdy się kładę. Często po jedzeniu mam zgagę lub niestrawność i wymiotuję"
109,choroba refluksowa przełyku,"Po jedzeniu odczuwam niepokój i zazwyczaj wymiotuję wszystko, co zjadłam. Zawsze mam ten ból w brzuchu i naprawdę mam straszny refluks żołądkowy"
110,choroba refluksowa przełyku,"Często czuję pieczenie w gardle, zwłaszcza po jedzeniu. Dodatkowo czasami odczuwam kwaśny lub gorzki posmak, który powoduje mdłości."
111,choroba refluksowa przełyku,"Mam niestrawność i zgagę. Często wymiotuję wszystko, co jem i mam trudności z połykaniem jedzenia, ponieważ utknie mi w gardle. Niepokoi mnie górna część brzucha."
112,choroba refluksowa przełyku,"Moje bekanie i odbijanie jest częste. Często odczuwam dyskomfort w klatce piersiowej, który rozprzestrzenia się na tył szyi, szczękę i ramię. Mam ucisk i napięcie w klatce piersiowej."
113,choroba refluksowa przełyku,"Nawet jeśli nie mam nic kwaśnego w żołądku, ciągle mam kwaśny posmak w ustach. Często mam czkawkę i gulę w gardle."
114,choroba refluksowa przełyku,"Zawsze mam nieświeży oddech i kwaśny smak w ustach, a czasami mrowienie w gardle utrudnia połykanie posiłków."
115,choroba refluksowa przełyku,"Często mam zgagę i niestrawność, szczególnie po spożyciu pikantnych lub tłustych potraw. Kiedy leżę lub pochylam się, dyskomfort w klatce piersiowej nasila się. Mnie też dość mocno boli klatka piersiowa."
116,choroba refluksowa przełyku,"Nie mam ochoty jeść, a przełykanie sprawia mi trudności. Nawet po zjedzeniu małych posiłków często odczuwam utrzymujące się uczucie sytości. Zazwyczaj mam zgagę, nudności i mrowienie w gardle."
117,choroba refluksowa przełyku,"Często budzę się z bólem gardła lub chrapliwym głosem. Ciągle boli mnie gardło, mam też nieświeży oddech. Często też bekam."
118,choroba refluksowa przełyku,"Mam wrażenie, że kwas lub jedzenie cofają się do gardła. Boli mnie klatka piersiowa, a leżenie pogarsza sprawę. Po jedzeniu często mam zgagę lub niestrawność i wymiotuję."
119,choroba refluksowa przełyku,"Po jedzeniu odczuwam mdłości i często wymiotuję wszystko, co zjadłam. Zawsze odczuwam silny ból brzucha i straszny refluks żołądkowy."
120,choroba refluksowa przełyku,"Szczególnie po jedzeniu często czuję pieczenie w gardle. Czasami odczuwam też gorzki lub kwaśny posmak, przez co robi mi się niedobrze."
121,choroba refluksowa przełyku,"Mam zgagę i niestrawność. Regularnie wymiotuję wszystko, co zjem, a jedzenie utknie mi w gardle, co utrudnia mi przełykanie. Boli mnie górna część brzucha."
122,choroba refluksowa przełyku,"Odbijanie i odbijanie jest u mnie częste. Często odczuwam ból w klatce piersiowej promieniujący do karku, szczęki i ramienia. W klatce piersiowej czuję ucisk i stres."
